start_time,end_time,scores
12:31:18,12:31:38,2.0
16:59:05,16:59:12,-0.9995638765216646
17:01:05,17:01:14,2.0
18:59:40,18:59:48,2.0
11:50:19,11:50:23,-2.0
11:51:05,11:51:09,-2.0
18:12:10,18:12:22,-0.9994752263207005
18:13:52,18:13:52,-2.0
18:14:11,18:14:18,-0.6918258252705172
