wifi_count,edge_wifi_count
11,0
1,7
0,6
7,2
0,1
0,5
1,3
4,5
4,9
5,7
0,9
0,15
0,5
4,6
44,40
14,2
6,22
4,0
0,6
1,1
0,0
5,3
0,3
0,9
8,0
2,4
2,6
0,7
0,5
0,3
3,2
0,1
4,0
0,2
1,0
0,0
2,1
1,6
0,0
0,0
