honk_duration,edge_honk_duration
76,0
8,58
0,19
15,1
0,5
3,29
2,17
5,23
21,41
10,5
1,7
5,6
1,4
21,4
9,11
2,3
10,9
2,4
1,10
2,2
6,2
4,14
3,2
0,6
3,2
4,5
0,10
6,5
2,14
1,8
8,5
1,9
7,8
0,5
1,1
5,5
6,5
2,29
0,1
0,6
