honk_duration,edge_honk_duration
8,0
25,8
1,20
1,4
0,7
0,5
2,9
0,1
1,13
0,0
0,5
0,1
0,6
34,6
1,0
0,1
2,2
0,0
0,0
0,2
1,0
0,0
1,0
0,3
0,1
0,0
0,1
0,0
3,2
0,3
0,0
0,0
0,1
4,7
11,0
0,1
3,18
0,1
