start_time,end_time,score
,,2.0
,,2.0
,,2.0
,,-0.9986696822503351
,,-2.0
,,-2.0
,,-1.001150659584683
,,-2.0
,,-0.9989760000895244
,,-2.0
,,-2.0
,,-0.9905137998489678
,,-0.36787944117144233
,,-2.0
