start_time,end_time,score
,,2.0
,,-0.9995638765216646
,,2.0
,,-0.9962729401022553
,,2.0
,,-2.0
,,-2.0
,,-0.9978521925672559
,,-0.9983970080913231
,,-1.0
,,-0.6918258252705172
