wifi_count,edge_wifi_count
27,0
0,7
0,0
0,0
1,0
1,2
4,1
1,5
1,1
0,1
1,8
10,7
12,24
3,11
50,27
4,32
5,9
0,6
0,0
0,0
4,1
0,6
5,3
1,11
1,12
2,6
7,4
0,0
0,2
0,1
0,0
0,7
0,6
0,4
0,1
