d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
3,0,65,0
0,0,0,0
7,2,15,17
0,0,1,1
0,6,7,8
2,0,0,9
0,0,17,0
0,0,1,5
0,1,13,4
2,1,2,0
7,0,15,4
2,1,9,2
4,16,6,5
1,2,6,4
0,0,10,0
1,4,4,1
4,3,8,1
1,5,0,10
0,12,1,16
0,13,7,6
2,3,15,8
50,54,29,13
11,33,38,25
10,41,19,6
17,7,8,7
3,0,3,5
0,1,2,1
0,0,4,9
0,1,3,0
1,0,49,0
0,1,5,8
2,0,2,26
0,1,1,0
0,1,1,1
1,0,8,4
0,1,6,12
1,0,3,9
0,1,1,24
1,4,5,9
1,6,3,6
0,5,5,3
0,6,7,13
2,0,1,9
0,7,0,13
