wifi_count,edge_wifi_count
3,0
0,0
4,5
0,0
0,6
2,0
0,0
0,0
0,1
2,1
4,3
1,2
4,16
0,3
0,0
0,5
2,5
0,6
0,12
0,13
1,4
34,70
11,33
7,44
11,13
1,2
0,1
0,0
0,1
1,0
0,1
1,1
0,1
0,1
1,0
0,1
0,1
0,1
1,4
1,6
0,5
0,6
2,0
0,7
