Pair,t_test_stat,p_value,Day
"(('09/14/2019', 'Afternoon'), ('09/21/2019', 'Evening'))",0.12858572241680677,0.9057091593084585,"('Saturday', 'Saturday')"
"(('09/14/2019', 'Afternoon'), ('09/21/2019', 'Morning'))",0.2796246221271141,0.793859130226811,"('Saturday', 'Saturday')"
"(('09/20/2019', 'Evening'), ('09/23/2019', 'Morning'))",-0.8589736534293104,0.42937679352269464,"('Friday', 'Monday')"
"(('09/21/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",1.5755055645221894,0.2334258674051056,"('Saturday', 'Monday')"
"(('09/21/2019', 'Afternoon'), ('09/23/2019', 'Morning'))",-0.17463633457283684,0.8684161552526195,"('Saturday', 'Monday')"
"(('09/14/2019', 'Morning'), ('09/20/2019', 'Afternoon'))",,,"('Saturday', 'Friday')"
"(('09/17/2019', 'Afternoon'), ('09/21/2019', 'Morning'))",-0.4776229624906205,0.6752376290572037,"('Tuesday', 'Saturday')"
"(('09/17/2019', 'Afternoon'), ('09/21/2019', 'Evening'))",-1.4515121001726599,0.198381542526656,"('Tuesday', 'Saturday')"
"(('09/15/2019', 'Evening'), ('09/23/2019', 'Afternoon'))",-2.0122847618226616,0.09086643234310615,"('Sunday', 'Monday')"
"(('09/14/2019', 'Morning'), ('09/23/2019', 'Evening'))",,,"('Saturday', 'Monday')"
"(('09/14/2019', 'Afternoon'), ('09/16/2019', 'Evening'))",1.2322155914701898,0.32792992473106375,"('Saturday', 'Monday')"
"(('09/14/2019', 'Afternoon'), ('09/16/2019', 'Morning'))",,,"('Saturday', 'Monday')"
"(('09/17/2019', 'Evening'), ('09/21/2019', 'Morning'))",0.5813183589761798,0.610242832359476,"('Tuesday', 'Saturday')"
"(('09/17/2019', 'Morning'), ('09/21/2019', 'Evening'))",-1.9660104185378278,0.09866072455074185,"('Tuesday', 'Saturday')"
"(('09/15/2019', 'Afternoon'), ('09/20/2019', 'Evening'))",0.7849791340486933,0.5475224601322682,"('Sunday', 'Friday')"
"(('09/15/2019', 'Evening'), ('09/23/2019', 'Morning'))",-2.1786746110389226,0.11749505742070702,"('Sunday', 'Monday')"
"(('09/15/2019', 'Evening'), ('09/17/2019', 'Morning'))",-1.0000000000000004,0.42264973081037405,"('Sunday', 'Tuesday')"
"(('09/17/2019', 'Evening'), ('09/23/2019', 'Afternoon'))",0.8835221095369862,0.5120388240244049,"('Tuesday', 'Monday')"
"(('09/17/2019', 'Morning'), ('09/23/2019', 'Afternoon'))",-1.1918251280045886,0.26758165386904975,"('Tuesday', 'Monday')"
"(('09/14/2019', 'Morning'), ('09/21/2019', 'Evening'))",,,"('Saturday', 'Saturday')"
"(('09/15/2019', 'Afternoon'), ('09/21/2019', 'Evening'))",0.5159305717486788,0.6789460525183804,"('Sunday', 'Saturday')"
"(('09/15/2019', 'Afternoon'), ('09/21/2019', 'Morning'))",0.5774666369419414,0.6126001129423959,"('Sunday', 'Saturday')"
"(('09/14/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",1.2319271702681311,0.32799911904417045,"('Saturday', 'Monday')"
"(('09/14/2019', 'Afternoon'), ('09/23/2019', 'Morning'))",-0.2688696252385992,0.7998890865025614,"('Saturday', 'Monday')"
