d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
7,0,10,0
5,0,21,3
2,4,5,10
0,1,6,14
5,11,4,9
1,9,3,30
0,3,1,1
1,3,2,23
0,0,0,4
0,0,1,17
0,1,3,3
0,0,7,7
1,1,0,8
5,13,5,19
0,4,2,6
19,8,15,7
37,32,18,4
7,6,2,4
56,53,3,4
5,43,3,3
7,3,11,0
5,14,0,1
1,0,3,0
1,1,0,0
0,3,1,1
5,5,6,4
15,4,5,5
2,7,5,1
2,10,3,4
1,15,1,12
5,3,2,4
0,1,0,3
1,1,0,0
1,1,1,0
0,2,0,2
1,5,5,1
1,12,1,9
0,1,2,0
