wifi_count,edge_wifi_count
5,0
2,1
1,0
5,7
0,6
0,1
1,0
1,1
1,2
1,0
2,2
0,4
0,1
4,5
3,3
0,7
0,12
4,5
14,9
8,1
18,39
5,51
6,26
5,5
16,0
0,0
2,0
1,1
0,3
2,6
8,8
2,0
0,3
1,1
0,1
0,0
