mfcc0,mfcc1,mfcc2,mfcc3,mfcc4
40.3046875,-2.3188047409057617,-2.590043067932129,-3.634272575378418,-6.207518577575684
44.796688079833984,1.8653411865234375,-1.3498115539550781,-5.132161617279053,-5.290589332580566
51.67759704589844,0.9722493290901184,-0.10987573117017746,-2.5698065757751465,-4.401330471038818
47.05882263183594,4.586134910583496,4.280606746673584,-0.49053826928138733,-4.508706569671631
26.678936004638672,-1.560680627822876,-3.8939294815063477,-5.416909694671631,-5.618969917297363
45.86957931518555,3.5368196964263916,2.6029233932495117,0.09059024602174759,-0.9489086866378784
49.64284896850586,4.668681621551514,3.208570718765259,2.2316031455993652,-2.0696427822113037
72.18815612792969,-3.8242597579956055,-4.120091438293457,-4.1364850997924805,-4.177124977111816
65.39122772216797,-1.3398451805114746,-3.772538900375366,-4.565184116363525,-4.824779987335205
62.62863540649414,-0.05858452245593071,-1.9569098949432373,-4.668136119842529,-4.803173542022705
65.17630767822266,14.961682319641113,13.36827564239502,13.080735206604004,2.0059378147125244
78.28179931640625,25.3465576171875,14.139037132263184,9.862597465515137,8.386531829833984
46.73524856567383,7.301093578338623,3.269782543182373,3.2678446769714355,2.7308712005615234
45.24647903442383,6.347949504852295,3.5356857776641846,1.556539535522461,1.2042903900146484
42.812068939208984,3.7155847549438477,2.468069553375244,2.184845209121704,2.0741586685180664
38.51907730102539,3.6811611652374268,2.3223090171813965,1.8054054975509644,1.1573598384857178
51.87359619140625,47.821815490722656,4.170640468597412,0.8335782289505005,0.821700394153595
47.1271858215332,10.370311737060547,3.3396453857421875,2.4190447330474854,1.9859179258346558
50.7829704284668,3.8506531715393066,1.6320816278457642,-2.086606025695801,-2.49025559425354
52.55270767211914,5.1129255294799805,-0.09636291116476059,-0.8808391690254211,-1.9448108673095703
72.25022888183594,15.017183303833008,2.793063163757324,-0.9865437150001526,-1.6451267004013062
54.65735626220703,10.554296493530273,2.140839099884033,-2.6698310375213623,-2.9812631607055664
45.68069839477539,0.8685135245323181,-4.061278343200684,-4.581602573394775,-4.744287967681885
73.74360656738281,9.460280418395996,8.266889572143555,-0.6549957394599915,-1.7202644348144531
46.761390686035156,2.882563591003418,-0.7708756923675537,-1.3773884773254395,-2.545072555541992
69.37085723876953,28.55826759338379,14.66014575958252,14.62740707397461,9.370250701904297
63.03596878051758,9.46195125579834,5.256819725036621,3.9819211959838867,0.31775131821632385
63.896217346191406,14.300801277160645,3.9795761108398438,2.8500802516937256,2.582615375518799
75.44652557373047,7.554475784301758,5.027214527130127,1.1085096597671509,0.059005387127399445
48.82861328125,9.644201278686523,1.4425153732299805,-0.057584498077631,-2.1238865852355957
57.34492874145508,8.606486320495605,1.4313524961471558,1.3653531074523926,-0.5478622913360596
54.26057052612305,10.000955581665039,6.299664497375488,5.974390506744385,2.3382372856140137
90.38077545166016,17.656147003173828,9.873056411743164,7.445556640625,4.752197265625
51.00993347167969,1.6479371786117554,1.1518932580947876,-1.0557222366333008,-3.0619258880615234
55.720123291015625,5.544218063354492,2.4450864791870117,-0.8904873132705688,-3.797905445098877
50.184043884277344,12.125520706176758,2.4705753326416016,-2.4986937046051025,-2.7507662773132324
