honk_duration,edge_honk_duration
7,0
4,4
29,10
0,3
6,1
7,1
2,10
0,10
0,11
1,4
19,3
0,5
1,2
0,5
0,0
1,7
0,0
1,20
0,5
2,2
5,5
3,1
13,5
8,0
4,7
10,6
6,0
0,6
1,26
6,13
2,22
1,18
