wifi_count,edge_wifi_count
0,0
8,0
0,1
0,9
3,2
2,0
4,9
0,14
1,2
0,0
0,0
1,3
0,1
0,2
4,12
6,19
16,3
6,22
5,17
5,45
8,44
5,42
3,2
2,9
1,25
1,0
2,4
2,4
0,3
0,2
0,0
1,6
0,4
0,5
1,0
0,0
0,0
0,1
1,2
1,3
1,12
1,3
3,1
0,1
