human_made,natural_land,high_way,two_way,one_way,water,park,school,medical,other_poi
0.172223529016432,0.6713599247286536,0.0,0.05054941362276959,0.10586713263214491,0.0,0.0,0.0,0.0,0.0
0.13774763459767228,0.6817550029305869,0.0,0.06517290463032739,0.11532445784141337,0.0,0.0,0.0,0.0,0.0
0.16427718643326775,0.6505238023171737,0.0,0.06496157661975147,0.12023743462980713,0.0,0.0,0.0,0.0,0.0
0.08468523688015084,0.7747556580078216,0.0,0.0641685043671759,0.07639060074485167,0.0,0.0,0.0,0.0,0.0
0.06403919771302712,0.7819165597807989,0.0,0.09385953053748479,0.057813988914644086,0.0,0.0,0.002370723054045232,0.0,0.0
0.07689431416214715,0.7815603212367682,0.0,0.10221801612801822,0.03932734847306648,0.0,0.0,0.0,0.0,0.0
0.12511680750794962,0.6540581785423767,0.0,0.07083745100807401,0.1445925686895374,0.0,0.0,0.0053949942520621985,0.0,0.0
0.033656583105946096,0.8277647998010771,0.0,0.05661451483088279,0.08196410226209407,0.0,0.0,0.0,0.0,0.0
0.028962883056697114,0.8211321172854996,0.0,0.09029432181488131,0.0596106778429219,0.0,0.0,0.0,0.0,0.0
0.044177829237618024,0.6519939579049634,0.11434731399596748,0.11661309963467949,0.07286779922677153,0.0,0.0,0.0,0.0,0.0
0.030900483967541425,0.6655364166553642,0.11510355846810874,0.13539512989053665,0.053064411018448984,0.0,0.0,0.0,0.0,0.0
0.12190652023403879,0.6175929571155125,0.04975021381154718,0.04719805058170316,0.16355225825719832,0.0,0.0,0.0,0.0,0.0
0.0956759909885748,0.7020664592608485,0.035737274043877054,0.04102075846162098,0.12549951724507857,0.0,0.0,0.0,0.0,0.0
0.07332662859892211,0.6475470361621298,0.042938143813211885,0.10967252606994529,0.12651566535579084,0.0,0.0,0.0,0.0,0.0
0.1526355884632862,0.6584493865440646,0.0,0.06796129480634037,0.08170056935126031,0.03212958755446259,0.006826200850017374,0.00029737243056854936,0.0,0.0
0.1577713817154505,0.5719938783707968,0.08490274776165484,0.06357663821636175,0.11379458016711651,0.0036550508420559913,0.0,0.004305722926563688,0.0,0.0
0.171406386489372,0.5394946901973646,0.09506103009836438,0.04900815631202161,0.1450297369028773,0.0,0.0,0.0,0.0,0.0
0.22384005908816224,0.5952528033304236,0.015453568790707042,0.02498489223124958,0.13630228966628619,0.0,0.0,0.004166386893171289,0.0,0.0
0.26447734143059054,0.5566413514665007,0.0,0.0,0.17468502525884397,0.0,0.0,0.004196281844064679,0.0,0.0
0.1456060722277619,0.6744414837739323,0.0,0.026195820007536924,0.15375662399076895,0.0,0.0,0.0,0.0,0.0
0.17938146394877583,0.6697201765338212,0.0,0.048376543168661905,0.10252181634874111,0.0,0.0,0.0,0.0,0.0
0.14678144878726304,0.6847911480311464,0.0,0.11711356336165318,0.051313839819937486,0.0,0.0,0.0,0.0,0.0
0.06568793710890256,0.7813108008623862,0.0,0.10852132302676552,0.04302400483777672,0.0,0.0,0.0014559341641689014,0.0,0.0
0.10326079758420195,0.5153073387812406,0.0,0.07850681429876959,0.09047653735613155,0.0,0.0,0.21244851197965647,0.0,0.0
0.16379136332440686,0.4605980272099689,0.0,0.0,0.15685766575607915,0.0,0.0,0.218752943709545,0.0,0.0
0.09474937381074201,0.7300714641625784,0.00018727155378539347,0.0,0.1549137045991887,0.018636863736535676,0.0014413221371697247,0.0,0.0,0.0
0.15881903448089318,0.6054679839598591,0.002975405568065784,0.0,0.16943582253058245,0.0,0.06330175346059955,0.0,0.0,0.0
0.2639862670885814,0.5195170041295251,0.010127332768022721,0.0,0.20560415848000385,0.0,0.0007652375338669313,0.0,0.0,0.0
0.2828658388959983,0.48994569916646485,0.021824092968560853,0.0,0.20536436896897586,0.0,0.0,0.0,0.0,0.0
0.2979455503126638,0.47801283987653165,0.005156088872222743,0.0,0.2188855209385818,0.0,0.0,0.0,0.0,0.0
0.32364497740164616,0.42566441971785446,0.0,0.0,0.2506906028804993,0.0,0.0,0.0,0.0,0.0
0.3161437415598309,0.41102088777425067,0.0,0.0,0.27283537066591834,0.0,0.0,0.0,0.0,0.0
