start_time,end_time,score
12:31:36,12:31:40,-2.0
18:19:22,18:19:32,2.0
11:34:25,11:34:31,1.0002468729414717
17:17:12,17:17:22,0.9984756100515164
17:22:28,17:22:37,-2.0
