start_time,end_time,score
12:02:04,12:02:09,-2.0
16:13:22,16:13:23,-2.0
16:15:15,16:15:39,2.0
18:20:51,18:21:01,-0.9986696822503351
18:22:48,18:22:48,-2.0
11:09:06,11:09:17,-2.0
15:29:34,15:29:50,-0.9989760000895244
15:30:22,15:30:27,-2.0
15:30:42,15:30:48,-0.6703200460356393
17:34:57,17:36:08,0.9905137998489678
17:36:25,17:36:42,0.36787944117144233
17:38:23,17:38:45,-2.0
