start_time,end_time,score
16:56:43,16:56:50,-2.0
16:56:58,16:57:00,-0.7788007830714049
16:57:09,16:57:15,-0.513417119032592
17:02:13,17:02:41,0.9103194186605117
11:29:49,11:29:57,-2.0
