start_time,end_time,scores
09:27:02,09:27:38,2
17:25:33,17:26:16,2
17:26:31,17:26:48,2
08:17:29,08:17:46,-2
08:18:06,08:18:52,2
16:18:33,16:18:38,-2
16:18:48,16:18:48,-2
16:19:02,16:19:34,2
