start_time,end_time,scores
12:37:31,12:37:32,-2
12:37:54,12:38:36,2
17:08:53,17:09:04,2
17:09:32,17:09:43,-2
19:08:29,19:10:00,2
11:37:52,11:38:25,2
15:53:57,15:54:04,-2
17:57:32,17:58:21,2
