start_time,end_time,scores
08:27:07,08:27:14,2
08:28:06,08:28:16,-2
10:15:54,10:16:06,2
10:16:40,10:16:47,-2
10:17:01,10:17:38,2
12:29:26,12:30:00,2
12:30:20,12:30:29,2
12:31:03,12:31:35,2
12:31:45,12:31:46,-2
07:24:00,07:24:16,2
07:24:43,07:25:11,2
09:16:25,09:16:51,2
11:18:13,11:18:13,-2
11:18:27,11:18:36,-2
11:18:45,11:18:47,-2
11:18:59,11:19:00,-2
