wifi_count,edge_wifi_count
0,0
1,2
0,1
5,4
0,1
0,3
1,0
0,0
0,9
0,6
1,9
2,11
1,1
2,3
0,9
0,3
0,7
0,23
0,4
58,25
40,61
9,12
13,11
0,0
0,0
0,1
3,1
0,2
0,4
0,0
10,5
0,4
2,7
0,2
2,8
