wifi_count,edge_wifi_count
13,0
2,3
1,2
3,2
0,0
0,7
7,5
0,0
1,5
0,4
3,10
5,8
4,18
16,10
0,14
13,17
31,44
0,4
5,31
2,5
1,8
1,0
1,0
4,7
1,1
0,2
6,5
3,12
0,0
3,10
0,3
1,2
0,0
1,1
0,1
1,1
0,1
1,0
0,9
2,0
