honk_duration,edge_honk_duration
11,0
0,0
1,1
0,5
5,0
0,1
0,14
1,0
0,2
0,10
1,1
0,0
0,1
3,0
0,5
0,6
0,9
0,2
7,0
3,12
5,10
15,9
13,2
57,2
0,8
2,4
0,4
46,0
1,11
14,10
0,18
1,6
0,0
0,12
