honk_duration,edge_honk_duration
12,0
47,19
23,47
9,3
8,3
5,9
0,0
4,3
0,0
2,2
4,12
2,11
1,29
0,0
0,1
4,4
5,13
0,1
1,11
11,38
4,38
10,14
5,13
319,6
1,38
0,2
0,3
10,5
2,50
0,83
3,16
8,7
