d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
2,0,12,0
3,6,48,18
1,4,26,44
0,1,11,1
1,0,8,3
0,1,7,7
0,0,0,0
0,1,6,1
1,0,0,0
0,1,3,1
2,9,5,11
2,1,2,11
4,8,1,29
0,0,0,0
0,3,0,1
2,1,4,4
0,1,6,12
0,0,0,1
0,2,4,8
3,21,12,37
13,23,7,35
9,54,15,9
11,5,6,12
11,6,319,6
0,1,4,35
0,0,1,1
0,0,3,0
1,0,11,4
0,0,4,48
1,5,1,82
0,7,3,16
1,6,11,4
