wifi_count,edge_wifi_count
2,0
0,4
0,1
0,9
1,4
0,0
1,2
0,0
0,1
0,4
0,6
1,0
1,11
1,6
3,14
0,1
2,11
0,5
2,2
0,1
0,0
3,23
2,5
30,62
0,20
0,34
8,37
14,9
2,0
0,1
0,2
0,0
0,3
0,1
1,7
1,14
0,8
