high_way,human_made,medical,natural_land,one_way,other_poi,park,school,two_way,water
0.0,0.1253205423853888,0.027340651231436218,0.6396789964025459,0.1653020939027765,0.0,0.0,0.0,0.0423577160778526,0.0
0.0,0.11263184653303025,0.02505959113298678,0.6411121713277311,0.19535575998496868,0.0,0.0,0.0,0.02584063102128334,0.0
0.0,0.11016081141542887,0.0,0.6428980812820542,0.24694110730251698,0.0,0.0,0.0,0.0,0.0
0.0,0.1229538107682724,0.0,0.6584591794232889,0.2185870098084387,0.0,0.0,0.0,0.0,0.0
0.0,0.1105824566548147,0.0,0.705102452256149,0.18431509108903632,0.0,0.0,0.0,0.0,0.0
0.0,0.09718544312788441,0.0,0.744500741247992,0.15831381562412353,0.0,0.0,0.0,0.0,0.0
0.0,0.11000149925585716,0.0,0.7080948846121498,0.18190361613199302,0.0,0.0,0.0,0.0,0.0
0.0,0.10516608541954088,0.0,0.5184638974175062,0.18053303959921393,0.0,0.134449230228754,0.06138774733498498,0.0,0.0
0.0,0.12358853088974285,0.0,0.4747598285545374,0.20396098137747562,0.0,0.12492240614838901,0.07276825302985516,0.0,0.0
0.0,0.13336370471608314,0.0,0.40785433588527026,0.1987140312084477,0.0,0.13397854002540827,0.12608938816479068,0.0,0.0
0.0,0.14832028701891717,0.0,0.29288234596453777,0.19655458696554587,0.0,0.1062014469548716,0.2560413330961276,0.0,0.0
0.0,0.1493708122242196,0.0,0.26318917232465194,0.21039905510407225,0.0,0.0,0.37704096034705603,0.0,0.0
0.0,0.17221072676292865,0.0,0.3292324531809935,0.24357878637938016,0.0,0.0,0.24203064789408185,0.0,0.012947385782615867
0.0,0.21588956244216567,0.0,0.5121749475950371,0.2719354899627972,0.0,0.0,0.0,0.0,0.0
0.0,0.22866555964489566,0.0,0.4929285517053557,0.27840588864974863,0.0,0.0,0.0,0.0,0.0
0.0,0.25838535402706986,0.0,0.45717503770307155,0.2844396082698585,0.0,0.0,0.0,0.0,0.0
0.015646833999289983,0.2290714625616545,0.0,0.5386695470235892,0.21661215641546633,0.0,0.0,0.0,0.0,0.0
0.012105111088596954,0.21112649578422432,0.0,0.5740659439622662,0.20270244916491242,0.0,0.0,0.0,0.0,0.0
0.004871005147976631,0.13341531689230612,0.0,0.6247073334662796,0.1720916147806755,0.0,0.0649147297127621,0.0,0.0,0.0
0.0,0.06531914584332707,0.0,0.7968470629279142,0.13783379122875872,0.0,0.0,0.0,0.0,0.0
0.0,0.11525164538067835,0.0,0.7045302387859853,0.15887481204795476,0.0,0.0,0.021343303785381632,0.0,0.0
0.0,0.08986845594672847,0.0,0.5279962509399896,0.09846731742404703,0.0,0.0,0.19576486999989104,0.08790310568934388,0.0
0.0,0.08447575046075387,0.0,0.7484842910882447,0.04522781618896138,0.0,0.0,0.0,0.12181214226204001,0.0
0.0,0.16567771576193252,0.0,0.6544359677224039,0.12735265732392453,0.0,0.0,0.0,0.05253365919173904,0.0
0.0,0.26624638433583037,0.0,0.5467032559519395,0.18176592746421422,0.0,0.0,0.005236223392420085,4.820885559593563e-05,0.0
0.09288255179372361,0.15007843628248843,0.0,0.5538816753695343,0.14620081161298873,0.0,0.0,0.004717224313038098,0.052239300628226744,0.0
0.0878461358519255,0.19390552355332025,0.0,0.5372086903125822,0.1322078130939501,0.0,0.0,0.0030227492031930756,0.0458090879850288,0.0
0.0492772426734691,0.22354165750392171,0.0,0.5403637243259886,0.12364574628725573,0.0,0.0,0.004753632112122679,0.05594405594405595,0.0024739411531864365
0.09415002839792039,0.15872981199120392,0.0,0.5650458007485399,0.12278459813301876,0.0,0.0,0.0044890558783695226,0.05480070485094732,0.0
0.09749445741385132,0.1327284206198887,0.0,0.5702109853323349,0.14851194408962104,0.0,0.0,0.0,0.05105419254430398,0.0
0.09347242117080176,0.05235111660269938,0.0,0.6102952700658626,0.07354232957548322,0.0,0.0,0.0,0.17033886258515302,0.0
0.09114390744555355,0.0156566221378865,0.0,0.6739526477368245,0.058907138914642554,0.0,0.0,0.0,0.16033968376509294,0.0
0.0933363273600047,0.08580463239733188,0.0,0.5377431419610385,0.11109434128959109,0.0,0.0,0.0,0.17202155699203392,0.0
0.0,0.048639478960072015,0.0,0.7912755938269966,0.059865077628780565,0.0,0.0,0.0,0.10021984958415074,0.0
0.0,0.03266601317945379,0.0,0.8084400020033915,0.05703226175740361,0.0,0.0,0.0,0.10186172305975116,0.0
0.0,0.03496811951774046,0.0,0.818080429185165,0.08447789882877778,0.0,0.0,0.0,0.06247355246831675,0.0
0.0,0.13207567976885837,0.0,0.6717149253237564,0.11789031800353623,0.0,0.0,0.0,0.07831907690384905,0.0
0.0,0.06597327774641364,0.0,0.7608459634342294,0.07034133842880098,0.0,0.0,0.008663742563078126,0.09417567782747789,0.0
0.0,0.08015856503027848,0.0,0.7691718043342569,0.08763784097504354,0.0,0.0,0.0,0.06303178966042117,0.0
