wifi_count,edge_wifi_count
6,0
2,1
0,8
3,10
0,8
0,1
1,0
0,1
0,0
1,4
0,8
8,12
3,9
17,79
0,42
0,1
5,9
9,5
0,0
3,2
0,12
9,1
2,13
0,6
2,1
0,3
0,1
1,2
0,5
1,8
