RSI
0.0
2.450001607009547
0.0
2.1717101846115363
2.351824632422601
2.3552497963488612
1.941446029465679
1.01002754556458
1.8152904862385109
2.179049005804837
2.3485948904192333
1.688939638135296
1.7463783268857178
1.8816265767252187
1.7909703222996813
1.438655441650036
1.6521379563175431
1.6934787727362177
1.6731123613033296
1.1582265527394142
1.3584186493497785
1.2067962414284854
1.3873086519924631
2.354042336949925
1.648570403661512
1.5602826975513955
8.501309895021572
1.4011464858376983
0.0
8.54720111794972
5.468854608292724
2.8325752971063793
2.249146798255052
4.003931576291965
1.4391478374274962
1.8642712737789167
2.0092399021444747
2.095755508220775
1.5844787866003083
1.2943764435078637
1.5389562701884587
1.486331064443931
1.6592357314751631
1.462915954979083
3.1162118723552052
1.4991550699834522
1.6251085811570678
