wifi_count,edge_wifi_count
4,0
1,0
4,1
1,1
5,4
1,2
0,2
1,2
0,0
1,1
1,1
0,1
3,2
2,0
3,8
1,0
2,7
4,17
3,0
0,7
0,0
0,8
3,16
2,5
41,58
7,58
17,1
1,2
30,0
4,0
0,0
0,1
1,1
0,2
0,1
0,0
0,1
0,0
2,1
0,2
1,7
0,9
0,0
0,1
0,3
0,5
0,1
