wifi_count,edge_wifi_count
1,0
1,1
1,0
0,1
1,2
5,6
2,7
0,2
1,0
4,4
0,6
0,4
0,8
0,6
4,13
0,1
0,13
0,3
2,1
2,0
1,4
7,1
7,26
3,6
47,45
1,15
0,33
30,5
15,30
23,1
3,0
5,0
0,1
1,0
0,1
1,2
0,1
0,0
1,1
1,6
1,12
1,1
0,5
