honk_duration,edge_honk_duration
109,0
16,46
7,82
15,6
3,32
1,34
1,102
6,67
2,66
59,46
6,10
30,5
2,16
15,11
2,8
21,10
20,51
20,19
2,13
10,10
2,12
0,28
7,14
0,7
8,8
2,23
16,30
16,27
5,11
23,14
8,17
7,32
11,6
1,18
13,21
4,30
1,8
