honk_duration,edge_honk_duration
8,0
23,18
3,75
0,1
2,2
17,11
0,25
2,4
0,0
0,2
4,3
4,8
2,4
0,2
0,10
3,0
8,11
2,3
12,0
19,6
10,4
18,6
0,0
5,0
0,3
2,0
0,0
1,0
0,1
2,0
8,4
9,2
0,0
1,1
0,0
0,1
2,5
6,0
0,0
1,0
0,3
7,0
0,1
0,0
