wifi_count,edge_wifi_count
10,0
8,0
0,6
1,1
0,2
0,1
1,1
5,3
0,10
0,1
0,2
0,1
3,10
3,6
10,5
6,14
31,11
40,10
0,33
1,3
0,8
0,7
0,0
1,0
10,6
1,12
4,3
4,6
1,1
4,2
3,2
2,9
0,2
2,2
0,1
0,5
0,0
6,7
