honk_duration,edge_honk_duration
2,0
14,0
0,2
6,1
0,2
10,7
0,0
0,14
3,2
0,5
0,1
0,1
0,4
0,3
0,2
0,0
2,2
0,11
0,13
1,30
0,28
0,0
0,2
0,4
1,12
1,11
3,11
3,4
0,6
4,2
7,3
34,6
1,1
0,0
8,0
0,19
1,20
4,2
0,11
0,77
5,7
1,17
