start_time,end_time,scores
13:09:45,13:10:08,-2
13:10:40,13:10:49,2
13:11:12,13:11:21,2
13:11:35,13:11:37,-2
17:21:45,17:21:57,-2
17:22:59,17:23:13,2
19:21:04,19:21:20,-2
19:21:58,19:22:17,2
19:22:43,19:23:02,2
11:31:20,11:31:24,-2
11:31:38,11:32:05,2
11:32:28,11:32:41,2
11:33:20,11:33:36,-2
17:48:38,17:48:46,2
17:49:13,17:49:32,2
