start_time,end_time,scores
18:05:10,18:05:49,-2
18:06:27,18:06:42,2
18:07:08,18:07:19,2
19:55:10,19:55:25,-2
19:56:03,19:56:36,2
19:57:00,19:57:22,2
19:57:36,19:57:43,-2
19:57:59,19:58:21,2
19:58:34,19:58:39,-2
16:23:53,16:23:54,2
16:24:34,16:24:35,-2
16:25:07,16:25:29,2
16:26:19,16:26:49,2
16:26:59,16:27:11,-2
18:46:09,18:46:29,-2
18:46:53,18:47:15,2
18:47:46,18:47:46,-2
