honk_duration,edge_honk_duration
4,0
23,41
3,4
1,4
3,1
3,7
0,7
0,0
0,10
0,5
0,2
0,1
0,1
1,9
3,15
13,13
4,12
14,3
1,2
43,1
2,8
1,1
8,9
1,5
6,5
0,0
0,0
0,8
2,4
1,2
0,0
1,8
5,5
5,0
2,1
2,2
5,5
0,1
7,4
