RSI
12.459907423540528
11.309563948494974
1.1026280334657677
1.685903967802772
1.4372588012019285
7.433663629090894
2.136360242591311
4.0726869417397
1.0656374535011521
2.1917316917060536
0.0
1.6242941728305031
1.5373920021958656
1.8597557677246037
10.663282607186847
1.8679569287721265
1.8256296884512537
1.3964488424180117
1.715816223783308
1.2581897075378174
3.254322740222365
2.399611667480999
1.431460621287163
1.6513208206369927
1.8502771526752975
1.9349698262317114
2.730809968183682
2.2359101947165314
2.6924721557228715
1.6720978370098403
1.7597106783836851
1.729406306997038
2.3176853996879405
