Date,Early_Morning,Morning,Afternoon,Evening,Whole_Day,Day
09/14/2019,NA,1.6666666666666667,1.414213562373095,NA,2.182820625326997,Saturday
09/15/2019,NA,NA,1.3416407864998738,NA,1.3416407864998738,Sunday
09/16/2019,NA,1.6666666666666667,1.7830376828734837,0.0,2.1466859732235903,Monday
09/17/2019,NA,1.0,-0.2773500981126146,1.3416407864998738,1.028991510855053,Tuesday
09/20/2019,NA,NA,0.0,1.0,0.3779644730092272,Friday
09/21/2019,NA,1.7320508075688774,2.0,1.0,2.82842712474619,Saturday
09/23/2019,NA,1.414213562373095,1.0,1.0,1.889822365046136,Monday
