d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
8,0,4,0
6,0,52,18
1,2,5,2
1,9,3,13
4,9,2,4
0,10,1,5
0,1,0,6
0,7,0,17
0,3,0,2
0,0,0,0
0,0,0,1
1,0,5,1
2,4,2,5
5,10,3,2
4,14,19,7
7,9,0,1
10,37,11,1
58,21,5,0
5,38,6,1
9,7,3,0
0,26,1,14
0,0,8,0
2,7,3,5
5,18,8,8
5,15,3,0
4,7,2,2
2,4,0,0
0,2,0,0
1,0,2,0
2,0,0,0
0,1,11,3
1,0,0,0
0,11,1,8
3,5,1,8
0,0,0,1
0,1,0,0
