honk_duration,edge_honk_duration
22,0
42,2
3,14
24,57
2,17
5,3
4,3
4,8
23,3
4,14
2,24
1,6
6,102
13,41
5,34
5,7
2,14
63,2
6,7
69,5
22,34
2,9
9,22
10,3
7,5
2,4
3,0
0,6
0,1
2,4
6,2
4,3
1,7
4,3
4,4
4,8
5,13
6,13
3,7
8,9
2,15
12,10
0,9
2,8
9,14
1,80
