d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
20,0,54,0
0,4,3,7
2,7,1,28
6,8,4,6
0,3,0,3
0,1,0,1
1,0,4,0
0,1,0,3
2,5,2,15
6,6,7,5
12,3,10,9
14,10,23,19
4,31,2,10
6,6,2,1
32,9,11,0
14,24,0,0
4,9,10,0
13,19,6,4
0,22,0,2
0,0,0,0
2,0,1,2
1,6,3,4
10,0,7,0
1,0,1,0
3,0,5,1
3,3,3,0
7,15,1,11
0,2,0,1
0,0,0,0
1,0,0,0
1,0,1,4
1,2,1,0
0,3,2,0
0,3,1,2
2,4,4,2
