d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
6,0,24,0
0,4,0,7
2,1,3,4
3,6,2,3
0,4,11,14
0,0,0,1
1,1,1,0
0,1,3,2
3,6,1,2
4,9,0,3
0,4,0,1
6,9,4,4
2,0,1,0
0,10,1,1
2,3,1,6
0,3,2,6
10,8,2,8
1,19,0,4
2,18,7,42
2,13,8,9
79,34,11,11
3,4,2,0
14,44,21,9
21,7,1,2
2,19,3,1
22,3,16,5
2,0,29,29
0,0,1,43
0,1,0,48
1,1,4,1
0,0,4,8
2,1,1,4
0,1,0,20
1,4,2,19
0,11,5,11
0,0,4,9
2,0,1,0
3,7,1,26
0,0,4,0
