honk_duration,edge_honk_duration
24,0
0,7
2,5
2,3
11,14
0,1
1,0
3,2
0,3
0,3
0,1
4,4
0,1
1,1
0,7
2,6
2,8
0,4
0,49
7,10
10,12
1,1
19,11
0,3
2,2
16,5
28,30
0,44
0,48
4,1
0,12
1,4
0,20
2,19
4,12
4,9
0,1
0,27
2,2
