d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
13,0,103,0
0,3,2,6
0,1,3,6
0,3,8,3
2,2,8,21
4,2,4,6
3,2,8,3
0,2,3,16
0,3,0,55
1,0,2,0
0,1,6,26
0,3,0,10
3,5,5,11
7,6,25,8
2,0,3,0
8,1,7,2
3,16,8,21
38,27,6,20
7,31,13,25
10,25,5,39
1,3,6,38
5,5,2,14
0,0,5,4
0,0,3,3
2,6,2,23
0,1,2,10
6,2,3,10
5,7,8,30
1,4,0,13
0,6,0,12
9,3,4,1
1,0,2,4
1,0,8,5
1,0,2,4
0,2,0,20
1,0,2,12
0,4,1,24
1,0,1,15
