wifi_count,edge_wifi_count
13,0
0,3
0,1
0,3
2,2
4,2
3,2
0,2
0,3
1,0
0,1
0,3
3,5
7,6
2,0
8,1
3,16
38,27
7,31
7,28
0,4
0,10
0,0
0,0
2,6
0,1
6,2
5,7
1,4
0,6
8,4
0,1
0,1
0,1
0,2
1,0
0,4
0,1
