honk_duration,edge_honk_duration
14,0
12,2
7,49
1,12
1,4
3,6
0,20
0,8
0,5
0,0
15,3
7,3
57,3
1,8
4,2
0,2
0,3
1,5
2,3
0,4
0,5
3,2
0,3
0,0
1,0
0,0
0,0
0,7
0,0
0,2
0,0
0,1
0,0
0,0
5,2
1,4
0,2
0,0
