honk_duration,edge_honk_duration
19,0
3,37
7,10
6,15
5,52
0,119
0,12
2,22
4,65
7,29
3,4
0,11
3,6
6,13
9,27
2,11
0,12
3,9
3,9
3,10
5,5
0,6
5,0
6,18
3,26
4,3
0,1
13,12
1,9
13,22
4,11
4,38
21,19
12,14
