honk_duration,edge_honk_duration
276,0
16,34
5,13
3,12
27,41
2,17
9,10
5,47
8,77
8,39
7,54
71,32
36,28
4,27
23,15
48,30
8,10
5,18
5,3
2,4
2,31
0,20
1,8
5,9
26,24
4,10
9,9
5,16
9,16
0,13
14,13
20,42
2,3
5,8
3,17
