time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Afternoon,2019-07-04,17:32:48,23.49406492375366,87.3170503709091,341,0,0,0,0,1,10.388739946380698
Afternoon,2019-07-04,17:39:02,23.494036986666668,87.31570020666668,3,0,0,0,0,1,10.388739946380698
Afternoon,2019-07-04,17:39:34,23.495727313333333,87.31467275333334,3,0,0,0,0,1,10.388739946380698
Afternoon,2019-07-04,17:41:48,23.50028425363637,87.30589203000001,11,1,0,0,0,0,24.16631130063966
Afternoon,2019-07-04,17:42:53,23.503405888333333,87.30755497249999,12,1,1,1,0,0,24.16631130063966
Afternoon,2019-07-04,17:47:38,23.52634138909091,87.31108440999999,11,0,1,0,0,0,21.441935483870967
Afternoon,2019-07-04,17:49:31,23.528407844,87.3110797768,25,1,1,0,0,0,24.16631130063966
Afternoon,2019-07-04,17:52:11,23.53686751894737,87.30147463736841,19,1,0,0,0,0,24.16631130063966
Afternoon,2019-07-04,17:53:08,23.53589213,87.29936803,1,0,1,1,0,1,21.441935483870967
Afternoon,2019-07-04,17:53:36,23.53514277,87.29765657942306,52,1,1,0,1,0,24.16631130063966
Afternoon,2019-07-04,17:55:11,23.53617795,87.29576964,1,0,0,1,1,0,23.918650793650794
Afternoon,2019-07-04,17:55:47,23.5377566075,87.29676860833332,24,1,1,0,1,0,24.16631130063966
Afternoon,2019-07-04,17:57:08,23.539269747142853,87.29308003523809,21,1,0,1,1,0,24.16631130063966
Afternoon,2019-07-04,17:58:21,23.54197753184211,87.28984608315787,38,1,1,0,0,0,24.16631130063966
Afternoon,2019-07-04,17:59:31,23.543154347777776,87.29039067000001,9,0,1,0,0,1,21.441935483870967
Evening,2019-07-04,18:00:17,23.544323335,87.28841163499999,2,0,1,0,1,1,21.12562814070352
Evening,2019-07-04,18:00:35,23.54379027208955,87.28781800656714,67,0,0,0,1,0,21.12562814070352
Evening,2019-07-04,18:02:10,23.54261409,87.28680357,1,0,0,0,0,1,12.193717277486911
Evening,2019-07-04,18:02:53,23.54387193,87.28422986000001,2,0,0,0,1,1,21.12562814070352
Evening,2019-07-04,18:03:41,23.54515077,87.28147686,2,0,1,0,0,1,20.887417218543046
Evening,2019-07-04,18:04:29,23.54707019625,87.282681750625,16,1,0,0,0,0,22.97979797979798
Evening,2019-07-04,18:05:10,23.54820638200001,87.28359255199997,40,1,0,0,0,0,22.97979797979798
Evening,2019-07-04,18:06:26,23.55016842,87.285118668,15,1,0,0,0,0,22.97979797979798
Evening,2019-07-04,18:07:06,23.551263010769222,87.28600483000001,13,1,0,0,0,0,22.97979797979798
Evening,2019-07-04,18:07:46,23.55238307,87.28692596,1,1,1,0,1,0,22.97979797979798
Evening,2019-07-04,18:08:08,23.553324748,87.28666679599999,5,0,0,0,0,1,12.193717277486911
Evening,2019-07-04,18:08:29,23.554130472,87.286286762,10,1,0,0,0,0,22.97979797979798
Evening,2019-07-04,18:09:10,23.55562109888889,87.2854806974074,27,1,1,0,1,0,22.97979797979798
Evening,2019-07-04,18:10:29,23.55796163888889,87.28544173222224,9,1,0,0,0,0,22.97979797979798
Evening,2019-07-04,18:11:00,23.559152089,87.284624033,10,1,0,0,0,1,22.97979797979798
Evening,2019-07-04,18:12:02,23.56190136,87.28323408,1,0,1,0,1,1,21.12562814070352
Evening,2019-07-04,18:12:45,23.564153315428573,87.28198997371426,70,1,1,0,1,0,22.97979797979798
