wifi_count,edge_wifi_count
16,0
0,1
0,1
0,3
1,9
1,6
0,1
1,11
0,11
4,4
0,13
2,28
22,38
4,27
3,4
0,9
0,0
1,0
1,2
1,6
2,10
2,2
0,6
1,3
0,2
0,3
0,1
0,1
0,3
2,5
0,4
6,3
