wifi_count,edge_wifi_count
8,0
4,2
1,2
1,9
1,8
4,0
0,10
0,1
0,7
0,3
0,0
0,0
1,0
0,6
3,12
1,0
4,13
7,12
10,34
0,4
0,16
33,26
5,38
3,13
0,22
0,4
0,0
2,7
0,12
3,7
3,18
0,0
4,7
0,1
2,3
1,2
2,0
0,1
1,0
0,2
2,9
0,2
2,2
0,0
0,1
