d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
13,0,98,0
0,3,3,21
1,4,6,16
3,2,40,60
10,9,18,24
1,5,12,81
7,14,23,250
9,0,6,8
4,18,9,39
16,10,78,21
6,8,10,6
13,17,10,6
51,28,19,32
5,31,23,32
2,5,12,14
1,8,7,19
0,0,0,2
1,1,3,2
7,4,5,22
1,1,2,4
13,2,22,11
3,10,7,15
0,0,5,2
3,10,2,25
3,0,4,11
1,2,3,5
0,0,7,8
2,0,10,4
2,1,10,14
0,1,4,12
1,0,4,2
2,9,9,54
