honk_duration,edge_honk_duration
2,0
9,0
0,0
1,1
1,4
6,0
0,14
1,0
0,0
0,2
0,10
1,1
0,0
0,1
3,0
0,5
0,6
0,9
0,2
8,0
3,12
11,9
13,5
13,2
55,2
1,9
9,0
47,1
0,8
3,0
13,11
0,18
1,6
0,0
0,3
0,9
