wifi_count,edge_wifi_count
1,0
0,0
0,0
0,1
1,4
3,6
0,5
1,0
0,1
0,0
1,2
0,7
0,8
0,3
0,11
1,0
1,7
1,8
5,9
1,32
0,5
32,71
14,35
3,42
27,5
1,0
2,0
2,0
0,2
1,0
0,0
1,4
1,10
1,4
0,7
1,6
