#lat,long,speed,altitude,time,desc
23.49446444,87.31697445,0.0,17.0,07/03/2019 18:04:07,
23.49448389,87.31698193,2.2855943027053676,18.0,07/03/2019 18:04:08,
23.49445554,87.31696154,3.767770756985135,19.0,07/03/2019 18:04:09,
23.4944341,87.31695018,2.642860896467766,18.0,07/03/2019 18:04:10,
23.4944187,87.31694137,1.9284117892687305,18.0,07/03/2019 18:04:11,
23.49439692,87.3169336,2.53937149101605,17.0,07/03/2019 18:04:12,
23.49436201,87.31691797,4.1829792045774825,17.0,07/03/2019 18:04:13,
23.49432662,87.31690061,4.301940357482868,18.0,07/03/2019 18:04:14,
23.49429493,87.31688391,3.9022853180702626,18.0,07/03/2019 18:04:15,
23.49426951,87.3168704,3.135317037003639,17.0,07/03/2019 18:04:16,
23.49424567,87.31685734,2.95817646254221,17.0,07/03/2019 18:04:17,
23.49423065,87.31684661,1.9920907644215238,17.0,07/03/2019 18:04:18,
23.49422489,87.31684076,0.8740802140839377,17.0,07/03/2019 18:04:19,
23.49421894,87.31683729,0.7482447781705593,17.0,07/03/2019 18:04:20,
23.49421511,87.31683685,0.42655058463691486,18.0,07/03/2019 18:04:21,
23.49421245,87.31683595,0.3086081981411448,18.0,07/03/2019 18:04:22,
23.49421182,87.31683546,0.0858686079556465,18.0,07/03/2019 18:04:23,
23.49421152,87.31683522,0.041290445580872914,18.0,07/03/2019 18:04:24,
23.49420972,87.31683342,0.271194215718616,18.0,07/03/2019 18:04:25,
23.49420225,87.31682938,0.9245193443805947,18.0,07/03/2019 18:04:26,
23.49418923,87.31682338,1.5668160380609355,19.0,07/03/2019 18:04:27,
23.49417217,87.3168172,1.9920752320159574,19.0,07/03/2019 18:04:28,
23.49416337,87.31681364,1.0402376129086854,19.0,07/03/2019 18:04:29,
23.49416177,87.31681241,0.21722233398925272,19.0,07/03/2019 18:04:30,
23.4941562,87.31681051,0.6466916947803097,19.0,07/03/2019 18:04:31,
23.49414336,87.31680599,1.4951151491359607,19.0,07/03/2019 18:04:32,
23.49412665,87.31680016,1.9441014698281072,19.0,07/03/2019 18:04:33,
23.49410843,87.31679267,2.1580505776921353,18.0,07/03/2019 18:04:34,
23.49408904,87.31678105,2.4536494928214214,18.0,07/03/2019 18:04:35,
23.49406812,87.31676642,2.757040758916082,19.0,07/03/2019 18:04:36,
23.49404491,87.31675299,2.913674845850478,18.0,07/03/2019 18:04:37,
23.49402179,87.3167406,2.8562531934341613,18.0,07/03/2019 18:04:38,
23.49400278,87.31673057,2.341420471149242,18.0,07/03/2019 18:04:39,
23.49397746,87.31671688,3.1335391726572412,17.0,07/03/2019 18:04:40,
23.49395584,87.31670583,2.6471320483810548,17.0,07/03/2019 18:04:41,
23.49393849,87.316697,2.122682641002119,17.0,07/03/2019 18:04:42,
23.49391559,87.31668413,2.85666031546338,17.0,07/03/2019 18:04:43,
23.49389135,87.31667003,3.0465436280521034,18.0,07/03/2019 18:04:44,
23.49386898,87.31665981,2.6884548870726186,18.0,07/03/2019 18:04:45,
23.4938465,87.31665001,2.68338816123527,18.0,07/03/2019 18:04:46,
