honk_duration,edge_honk_duration
0,0
54,0
3,7
1,28
4,6
0,4
1,3
0,3
0,10
2,5
6,6
0,0
10,9
22,20
0,10
2,0
1,2
9,2
0,0
0,0
10,0
5,5
0,2
0,0
0,3
0,7
7,0
0,0
4,3
3,0
0,11
1,0
0,1
0,0
0,0
0,0
0,5
1,0
2,0
0,2
1,6
0,19
