wifi_count,edge_wifi_count
0,0
10,10
0,4
2,7
3,11
0,4
1,0
0,1
0,0
2,5
3,9
0,2
9,1
14,13
0,3
4,28
2,10
19,22
7,31
0,3
3,7
7,25
0,22
0,0
0,1
1,7
8,1
0,2
3,0
3,3
5,15
1,0
1,1
0,1
0,0
0,1
0,1
0,3
0,3
0,3
2,4
0,7
