honk_duration,edge_honk_duration
8,0
23,18
1,64
3,10
0,1
1,3
11,11
3,3
0,25
1,5
0,0
0,2
4,3
4,8
2,4
0,2
0,10
3,0
8,11
4,1
4,0
1,5
19,8
10,4
18,6
0,0
5,0
1,1
0,1
0,0
2,0
1,0
0,1
2,0
8,4
9,2
0,0
1,1
0,0
0,1
0,5
0,1
6,1
0,0
1,0
0,3
7,0
0,1
0,0
