honk_duration,edge_honk_duration
76,0
7,59
17,20
3,32
2,17
5,23
21,41
8,7
3,7
4,5
22,9
9,10
2,3
11,9
1,4
1,10
2,2
6,2
4,14
3,2
1,10
4,5
0,10
9,5
2,11
1,8
8,5
9,9
7,1
0,4
1,1
5,5
5,6
2,29
1,1
