human_made,natural_land,high_way,two_way,one_way,water,park,school,medical,other_poi
0.1699220257855323,0.6951285416505829,0.0,0.020106136231660285,0.11484329633222455,0.0,0.0,0.0,0.0,0.0
0.1437874088356107,0.6697862352250817,0.0,0.07184508341017688,0.1145812725291307,0.0,0.0,0.0,0.0,0.0
0.16222208018085602,0.6487201138424171,0.0,0.06551658015226086,0.12354122582446601,0.0,0.0,0.0,0.0,0.0
0.11379649243968683,0.7640398701100346,0.0,0.06117976744649343,0.060983870003785134,0.0,0.0,0.0,0.0,0.0
0.07985576506501903,0.7677977511614111,0.0,0.06623209560563342,0.08611438816793639,0.0,0.0,0.0,0.0,0.0
0.10449768557917256,0.7692353901142359,0.0,0.06423977866995058,0.06202714563664094,0.0,0.0,0.0,0.0,0.0
0.06371485294796621,0.7783831201809872,0.0,0.0930362172109252,0.061182088607177484,0.0,0.0,0.0036837210529440095,0.0,0.0
0.12164521129608412,0.6438363550583003,0.0,0.0713621352025342,0.15767338410729934,0.0,0.0,0.005482914335782167,0.0,0.0
0.1236431216771184,0.6577238723206904,0.0,0.0708332493160997,0.14289987162166704,0.0,0.0,0.004899885064424414,0.0,0.0
0.04535324821964483,0.750363994730743,0.0,0.06544971920406485,0.1388330378455474,0.0,0.0,0.0,0.0,0.0
0.033000838085221765,0.8032110167124054,0.0,0.05299656549389513,0.11079157970847782,0.0,0.0,0.0,0.0,0.0
0.0864071405527476,0.5413989407463168,0.0924864232713195,0.1589216582428218,0.1207858371867943,0.0,0.0,0.0,0.0,0.0
0.06429855665151156,0.6524255392959715,0.04752342480878218,0.1135531990833553,0.12219928016037948,0.0,0.0,0.0,0.0,0.0
0.15126883889302614,0.656573617368015,0.0,0.06803207245355605,0.0787384745881575,0.040441213303188873,0.003923899721820555,0.0010218836722358212,0.0,0.0
0.16196530524805453,0.5695173756073906,0.08425583643048594,0.06282320821833183,0.11439370539020802,0.002736786866080117,0.0,0.004307782239448923,0.0,0.0
0.17858396253847927,0.5285757736800061,0.09517458980503833,0.0475555421859907,0.15011013179048557,0.0,0.0,0.0,0.0,0.0
0.15808069295646224,0.5605800560479491,0.09326016707115944,0.053986376862119365,0.13179983641507662,0.0,0.0,0.0022928706472331354,0.0,0.0
0.2682451762127945,0.5519136215770216,0.0,0.0,0.17546208939476943,0.0,0.0,0.004379112815414477,0.0,0.0
0.14518060034482644,0.6748693561350092,0.0,0.02636888424970236,0.15358115927046198,0.0,0.0,0.0,0.0,0.0
0.18196386362725855,0.6680488228302819,3.004687312207043e-05,0.04758089285952753,0.10237637380980998,0.0,0.0,0.0,0.0,0.0
0.06465124689714126,0.7758379773470764,0.0,0.10897404283999934,0.04431622034817774,0.0,0.0,0.006220512567605333,0.0,0.0
0.07616003563042603,0.4473878116434206,0.0,0.08242810873829648,0.06457687231666541,0.0,0.0,0.2779042235809233,0.0,0.05154294809026811
0.10202816696000344,0.5355600412328763,0.0,0.07900537286916517,0.09452736318407959,0.0,0.0,0.1888790557538755,0.0,0.0
0.16167576239670806,0.45957938122184855,0.0,0.0,0.1516671029932,0.0,0.0,0.22707775338824332,0.0,0.0
0.1651569682019761,0.5339142976532277,0.0,0.0,0.15967757154218395,0.0,0.0,0.14125116260261233,0.0,0.0
0.1120932611653634,0.7082613158061896,0.0,0.0,0.1579682866570606,0.0,0.0,0.02167713637138645,0.0,0.0
0.14909954589313307,0.616502364999359,0.005158465078304757,0.0,0.166076260264637,0.0,0.06316336376456616,0.0,0.0,0.0
0.28360419211193727,0.49017192641314244,0.020891360083593123,0.0,0.20533252139132724,0.0,0.0,0.0,0.0,0.0
0.3148117813938737,0.45609161912263396,0.0009305502793393441,0.0,0.22816604920415295,0.0,0.0,0.0,0.0,0.0
0.30457269661547065,0.4336426062798134,0.0,0.0,0.26178469710471597,0.0,0.0,0.0,0.0,0.0
0.3125145096273576,0.40288926252400686,0.0,0.0,0.275464835698256,0.0017798476225316046,0.0,0.007351544527847933,0.0,0.0
0.19878780373703187,0.2312254052120312,0.0,0.0,0.2428933102176725,0.005304218608106993,0.0,0.3217892622251576,0.0,0.0
0.18143176581268833,0.24077621586245454,0.0,0.0,0.20454917306355072,0.0,0.0,0.3732428452613065,0.0,0.0
0.15099582668883382,0.3117361653038374,0.0,0.0,0.20540494690055305,0.0,0.131788416516812,0.2000746445899637,0.0,0.0
0.16045213829953145,0.4245000915396977,0.0,0.0,0.20119069414213742,0.0,0.12415156261654359,0.0897055134020898,0.0,0.0
0.11578714844652103,0.5666056409209421,0.0,0.0,0.18638066008213372,0.0,0.13080149005458847,0.0004250604958146602,0.0,0.0
0.14442991320889312,0.605547157633711,0.0,0.0,0.25002292915739593,0.0,0.0,0.0,0.0,0.0
0.10539157625432322,0.6373207263670143,0.0,0.0,0.256712397376632,0.0,0.0,0.0,0.0005753000020304706,0.0
